Type 1,Type 2,Type 3
-32.44856705391166,0.48663229773094874,-1.0818049225783375
3.865150233520318,7.565952514150277,15.728408470455047
4.144509778684173,-18.072627920700672,3.6807270709464075
6.026086856391691,3.6644051859875333,-8.510143182821155
6.026881055561553,2.5123296809721376,-3.3927129993009957
7.073142075723452,2.1625919471292483,-3.004082706288146
5.312797054030416,1.6807162947305012,-3.4203917304127875
