KLS3551 Kulturledelse,,,,,,,,,,,
logged in rate,0.6764705882352942,,,,,,,,,
total content opened,80,,,,,,,,,
%user opened,0.5882352941176471,,,,,,,,,
total downloads,2,,,,,,,,,
%user downloaded,0.029411764705882353,,,,,,,,,
File,,,,Link,,,Topic (feed),,,Topic (content),
AK1 - KL.pdf,0.0294117647059,0.0,,http://m.finn.no/job/fulltime/ad.html?finnkode=71337941&fks=71337941,0.0294117647059,,all,0.647058823529,,all,0.411764705882,,,
Arbeidskrav 1 (gruppe 3).pdf,0.0882352941176,0.0,,average,0.0294117647059,,arbeidsgrupper,0.0882352941176,,arbeidsgrupper,0.0294117647059,,,
Arbeidskrav_1.pdf,0.0294117647059,0.0,,,,,arbeidskrav,0.382352941176,,arbeidskrav,0.382352941176,,,
Arbeidskrav_2.pdf,0.470588235294,0.0294117647059,,,,,festivalen,0.0588235294118,,festivalen,0.0588235294118,,,
Art_innh_ver_1.pdf,0.0882352941176,0.0,,,,,frilans,0.0294117647059,,frilans,0.0588235294118,,,
Forelesningsplan KLS3551 Kulturledelse_vår.pdf,0.0882352941176,0.0,,,,,grupper,0.0882352941176,,grupper,0.0588235294118,,,
Grupper til prosjektoppgave i Kulturledelse oppdatert.xlsx,0.147058823529,0.0,,,,,informasjon,0.176470588235,,informasjon,0.117647058824,,,
Grupper til semesteroppgave i Kulturledelse.xlsx,0.0588235294118,0.0,,,,,institusjonen,0.0294117647059,,institusjonen,0.0588235294118,,,
Grupper_Peter.ppt,0.176470588235,0.0,,,,,kulturledelse,0.117647058824,,kulturledelse,0.0588235294118,,,
Institusjoner_Peter.ppt,0.0882352941176,0.0,,,,,kulturpolitikk,0.0588235294118,,media,0.0588235294118,,,
Lederteori_2klasse.pptx,0.0294117647059,0.0,,,,,media,0.0588235294118,,nettverk,0.0588235294118,,,
MRS og Ledelse .pdf,0.0294117647059,0.0,,,,,nettverk,0.0294117647059,,prosjekter,0.0588235294118,,,
Nettverk_Peter.ppt,0.147058823529,0.0294117647059,,,,,prosjekter,0.0588235294118,,prosjektoppgave,0.0882352941176,,,
arbkrav1 kulturledelse.pdf,0.0588235294118,0.0,,,,,prosjektoppgave,0.147058823529,,average,0.115384615385,,,
average,0.109243697479,0.0294117647059,,,,,average,0.140756302521,,,,,,
,,,,,,,,,,,
MRK3480 Forbrukeratferd,,,,,,,,,,,
logged in rate,0.41350210970464135,,,,,,,,,
total content opened,218,,,,,,,,,
%user opened,0.28270042194092826,,,,,,,,,
total downloads,20,,,,,,,,,
%user downloaded,0.0379746835443038,,,,,,,,,
File,,,,Link,,,Topic (feed),,,Topic (content),
Beslutningsmodellen norsk.pptx,0.0126582278481,0.0,,,,,all,0.341772151899,,all,0.0548523206751,,,
Kap 1-3 og intro til kurset KLASSE.ppt,0.0337552742616,0.0,,,,,behov-og-motiv,0.0126582278481,,behov-og-motiv,0.0042194092827,,,
Kap 4 Beslutninger KLASSE.ppt,0.0253164556962,0.0,,,,,beskjeder-kun-fra-nina,0.0506329113924,,beskjeder-kun-fra-nina,0.0084388185654,,,
Kap 5 Behov & motiv KLASSE.ppt,0.0210970464135,0.0,,,,,beslutninger358,0.0168776371308,,beslutninger358,0.0042194092827,,,
Kap 6 Personlighet KLASSE.ppt,0.147679324895,0.0210970464135,,,,,fagfilmer,0.0126582278481,,faglige-sporsmal,0.0084388185654,,,
Kap 7 Persepsjon KLASSE.ppt,0.206751054852,0.0168776371308,,,,,faglige-sporsmal,0.0253164556962,,foiler-til-hvert-kapittel,0.177215189873,,,
Kap 8 Læring KLASSE.ppt,0.122362869198,0.0253164556962,,,,,foiler-til-hvert-kapittel,0.194092827004,,forbrukeratferd,0.0210970464135,,,
MUCM45q.jpg,0.0042194092827,0.0,,,,,forbrukeratferd,0.042194092827,,kursinformasjon1272,0.0253164556962,,,
Motivasjonsteorier oversikt.pptx,0.0464135021097,0.0126582278481,,,,,kursinformasjon1272,0.0506329113924,,laering2862,0.0168776371308,,,
TIMEPLAN 2016 tor OH1 ny.doc,0.0210970464135,0.0,,,,,laering2862,0.0295358649789,,persepsjon5822,0.0801687763713,,,
image.jpeg,0.0084388185654,0.0,,,,,persepsjon5822,0.084388185654,,personlighet3224,0.0506329113924,,,
images.jpeg,0.0042194092827,0.0,,,,,personlighet3224,0.0548523206751,,average,0.0410433448408,,,
oversiktskart 2016.png,0.0126582278481,0.0042194092827,,,,,average,0.0763009845288,,,,,,
average,0.0512820512821,0.0160337552743,,,,,,,,,,,,
,,,,,,,,,,,
ORG3402 Organisasjonsatferd og ledelse,,,,,,,,,,,
logged in rate,0.39009287925696595,,,,,,,,,
total content opened,336,,,,,,,,,
%user opened,0.30340557275541796,,,,,,,,,
total downloads,49,,,,,,,,,
%user downloaded,0.06811145510835913,,,,,,,,,
File,,,,Link,,,Topic (feed),,,Topic (content),
Alle steder på en gang.pdf,0.0247678018576,0.0,,http://www.youtube.com/watch?v=spii42Iu204,0.0030959752322,,all,0.346749226006,,all,0.216718266254,,,
Apost_fravær.pdf,0.0340557275542,0.0,,https://www.bi.no/bizreview/artikler/personlighet-pa-jobben/,0.0030959752322,,beskjeder,0.061919504644,,beskjeder,0.015479876161,,,
Arbeidskrav.png,0.0278637770898,0.0,,average,0.0030959752322,,beslutninger,0.0557275541796,,beslutninger,0.030959752322,,,
