Type 1,Type 2,Type 3,Type 4
-9.916722790397206,0.02421432739529592,0.1175181604325386,-0.0011604585152111442
1.428913540993202,-1.9808620506599826,-4.15695268193249,-1.3035352313190642
1.666065385459888,5.187913494631886,-0.6157202846709715,-0.6213621787755034
1.7884143904231697,-1.3390623631924576,2.971584701375203,-2.867499373530372
1.6902769874730825,-0.774410766376686,0.5710186268878596,2.4151917337675557
1.7710640438730245,-0.5619548801032005,0.5155262499529215,0.9721545976951346
1.5719884421748467,-0.5558377616948473,0.5970252279549456,1.4062109106774674
